x,y,z,lithology_index,density_true,density_inverted,density_residual,resistivity_log10_true,resistivity_log10_inverted,chargeability_mrad,magnetic_susceptibility,gravity_proxy_mgal,magnetic_proxy_nt,display_contrast_index
700.000,100.000,-60.000,1,1.819417,1.933969,0.114552,1.249223,1.486236,7.984508,0.00200001,-5.778562,1.900007,0.999999
750.000,100.000,-60.000,2,2.079709,1.991735,-0.087974,1.849612,1.617731,11.992257,0.00700001,-3.117797,6.650012,2.000000
800.000,100.000,-60.000,2,2.079864,1.992001,-0.087863,1.849819,1.618243,11.996381,0.00700001,-3.116216,6.650013,2.000000
850.000,100.000,-60.000,1,1.819940,1.940076,0.120135,1.249920,1.499834,7.998414,0.00200001,-5.773214,1.900010,1.000000
900.000,100.000,-60.000,1,1.819975,1.914562,0.094586,1.249967,1.441181,7.999347,0.00200000,-5.772856,1.900005,1.000000
950.000,100.000,-60.000,1,1.819990,1.889095,0.069105,1.249987,1.382697,7.999747,0.00200000,-5.772702,1.900002,1.000000
1000.000,100.000,-60.000,1,1.819997,1.883652,0.063656,1.249995,1.369986,7.999908,0.00200000,-5.772640,1.900000,1.000000
1050.000,100.000,-60.000,1,1.819999,1.883530,0.063531,1.249998,1.369629,7.999969,0.00200000,-5.772617,1.900000,1.000000
1100.000,100.000,-60.000,1,1.820000,1.883519,0.063520,1.249999,1.369601,7.999990,0.00200000,-5.772608,1.900000,1.000000
1150.000,100.000,-60.000,1,1.820000,1.883413,0.063413,1.250000,1.369500,7.999997,0.00200000,-5.772606,1.900000,1.000000
1200.000,100.000,-60.000,1,1.820000,1.881728,0.061728,1.250000,1.367770,7.999999,0.00200000,-5.772605,1.900000,1.000000
0.000,150.000,-60.000,1,1.775672,1.976528,0.200857,1.190896,1.485478,6.817916,0.00200000,-6.225738,1.899999,1.000000
50.000,150.000,-60.000,1,1.765981,1.988838,0.222857,1.177975,1.499395,6.559512,0.00200000,-6.324794,1.899998,1.000000
100.000,150.000,-60.000,1,1.758240,1.983764,0.225524,1.167653,1.492795,6.353078,0.00200000,-6.403931,1.899996,0.999999
150.000,150.000,-60.000,1,1.753752,1.980760,0.227008,1.161669,1.488820,6.233398,0.00200000,-6.449812,1.899993,0.999999
200.000,150.000,-60.000,1,1.753328,1.980489,0.227162,1.161104,1.488478,6.222103,0.00199999,-6.454147,1.899990,0.999999
250.000,150.000,-60.000,1,1.757047,1.983707,0.226660,1.166063,1.493144,6.321275,0.00200003,-6.416128,1.900046,1.000000
300.000,150.000,-60.000,1,1.764816,1.998034,0.233217,1.176715,1.516680,6.497241,0.00205858,-6.336705,1.998605,1.002732
350.000,150.000,-60.000,1,1.817367,2.067148,0.249781,1.268350,1.614679,5.598106,0.00637200,-5.799517,9.259525,1.204025
400.000,150.000,-60.000,1,1.927205,2.191899,0.264693,1.464615,1.745879,3.213616,0.01633524,-4.676731,26.030984,1.668971
450.000,150.000,-60.000,1,1.813441,1.937199,0.123758,1.250814,1.448946,6.829297,0.00406518,-5.839656,5.376394,1.093819
500.000,150.000,-60.000,1,1.773782,1.843157,0.069375,1.160245,1.296871,10.645435,0.00201307,-6.245053,1.922002,0.906621
550.000,150.000,-60.000,1,1.720515,1.819028,0.098512,1.029559,1.237426,17.443283,0.00200000,-6.789561,1.900007,0.707350
600.000,150.000,-60.000,1,1.789794,1.855610,0.065816,1.186583,1.321056,10.383049,0.00200001,-6.081373,1.900008,0.922858
650.000,150.000,-60.000,1,1.815480,1.926337,0.110857,1.243456,1.471436,7.950632,0.00200002,-5.818810,1.900029,0.998279
700.000,150.000,-60.000,2,2.077870,1.997997,-0.079873,1.847159,1.633601,11.943373,0.00700006,-3.136597,6.650070,1.999999
750.000,150.000,-60.000,2,2.078938,2.039573,-0.039366,1.848584,1.728000,11.971748,0.00700010,-3.125675,6.650114,2.000003
800.000,150.000,-60.000,2,2.079504,2.042648,-0.036855,1.849337,1.734673,11.986829,0.00700011,-3.119897,6.650128,2.000004
850.000,150.000,-60.000,2,2.079782,2.020081,-0.059702,1.849709,1.682744,11.994246,0.00700008,-3.117049,6.650098,2.000003
900.000,150.000,-60.000,2,2.079910,1.989436,-0.090474,1.849880,1.612211,11.997637,0.00700004,-3.115741,6.650052,2.000001
950.000,150.000,-60.000,1,1.819965,1.914565,0.094599,1.249954,1.441185,7.999085,0.00200002,-5.772958,1.900019,1.000001
1000.000,150.000,-60.000,1,1.819987,1.886462,0.066475,1.249983,1.376601,7.999667,0.00200000,-5.772733,1.900005,1.000000
1050.000,150.000,-60.000,1,1.819996,1.883583,0.063588,1.249994,1.369788,7.999886,0.00200000,-5.772648,1.900001,1.000000
1100.000,150.000,-60.000,1,1.819999,1.883550,0.063552,1.249998,1.369650,7.999963,0.00200000,-5.772619,1.900000,1.000000
1150.000,150.000,-60.000,1,1.820000,1.883483,0.063483,1.249999,1.369780,7.999989,0.00200000,-5.772609,1.900000,1.000000
1200.000,150.000,-60.000,1,1.820000,1.900813,0.080813,1.250000,1.390623,7.999997,0.00200000,-5.772606,1.900000,1.000000
0.000,200.000,-60.000,10,2.862588,2.282385,-0.580203,2.483450,1.844588,3.669026,0.00900000,4.884956,8.549993,9.999999
50.000,200.000,-60.000,10,2.843479,2.374537,-0.468941,2.457972,1.951694,3.159491,0.00899999,4.689618,8.549983,9.999998
100.000,200.000,-60.000,10,2.828212,2.388265,-0.439947,2.437617,1.967048,2.752452,0.00899998,4.533556,8.549964,9.999995
150.000,200.000,-60.000,10,2.819360,2.383664,-0.435696,2.425815,1.961055,2.516503,0.00899997,4.443065,8.549937,9.999991
200.000,200.000,-60.000,10,2.818523,2.383186,-0.435337,2.424699,1.960433,2.494287,0.00899995,4.434500,8.549906,9.999987
250.000,200.000,-60.000,10,2.825855,2.387413,-0.438442,2.434477,1.966168,2.689908,0.00899994,4.509451,8.549889,9.999984
300.000,200.000,-60.000,10,2.840171,2.390044,-0.450127,2.453639,1.973864,3.063724,0.00901485,4.655785,8.574982,10.000678
350.000,200.000,-60.000,10,2.880727,2.441880,-0.438846,2.518706,2.049070,2.972566,0.01121349,5.070362,12.276026,10.103283
400.000,200.000,-60.000,10,3.023061,2.498788,-0.524274,2.769587,2.106184,2.000000,0.02343410,6.525338,32.847382,10.673579
450.000,200.000,-60.000,1,1.808826,2.038137,0.229311,1.255399,1.574230,5.548993,0.00613542,-5.886841,8.861289,1.191714
500.000,200.000,-60.000,1,1.764975,1.861998,0.097022,1.157145,1.334999,9.226123,0.00205204,-6.335084,1.987604,0.936592
550.000,200.000,-60.000,1,1.710059,1.839451,0.129391,1.016523,1.280087,17.039690,0.00200003,-6.896447,1.900046,0.710369
600.000,200.000,-60.000,1,1.773710,1.875342,0.101632,1.155918,1.369428,11.224395,0.00200004,-6.245787,1.900042,0.892128
650.000,200.000,-60.000,2,2.071085,1.982341,-0.088744,1.837092,1.601677,11.902955,0.00700014,-3.205948,6.650162,1.996603
700.000,200.000,-60.000,2,2.075801,2.037137,-0.038664,1.844396,1.724392,11.888612,0.00700033,-3.157733,6.650389,2.000002
750.000,200.000,-60.000,2,2.077910,2.049861,-0.028050,1.847209,1.752352,11.944596,0.00700053,-3.136169,6.650636,2.000018
800.000,200.000,-60.000,2,2.079025,2.050753,-0.028273,1.848695,1.753706,11.974371,0.00700060,-3.124767,6.650713,2.000020
850.000,200.000,-60.000,2,2.079574,2.045716,-0.033858,1.849428,1.741665,11.988917,0.00700046,-3.119164,6.650547,2.000015
900.000,200.000,-60.000,2,2.079825,2.020192,-0.059634,1.849764,1.682889,11.995479,0.00700024,-3.116607,6.650288,2.000008
950.000,200.000,-60.000,1,1.819932,1.940213,0.120281,1.249909,1.500157,7.998246,0.00200009,-5.773294,1.900104,1.000003
1000.000,200.000,-60.000,1,1.819975,1.894501,0.074526,1.249967,1.395288,7.999355,0.00200002,-5.772856,1.900026,1.000001
1050.000,200.000,-60.000,1,1.819992,1.883785,0.063794,1.249989,1.370421,7.999777,0.00200000,-5.772691,1.900004,1.000000
1100.000,200.000,-60.000,1,1.819997,1.883665,0.063667,1.249996,1.370022,7.999928,0.00200000,-5.772632,1.900001,1.000000
1150.000,200.000,-60.000,1,1.819999,1.894426,0.074427,1.249999,1.383503,7.999978,0.00200000,-5.772613,1.900000,1.000000
1200.000,200.000,-60.000,1,1.820000,1.992010,0.172010,1.250000,1.505540,7.999994,0.00200000,-5.772607,1.900000,1.000000
0.000,250.000,-60.000,10,2.857019,2.283180,-0.573839,2.476027,1.848480,3.520706,0.00899997,4.828029,8.549949,9.999993
50.000,250.000,-60.000,10,2.836690,2.394387,-0.442303,2.448923,1.975281,2.978880,0.00899993,4.620207,8.549872,9.999982
100.000,250.000,-60.000,10,2.820446,2.483655,-0.336790,2.427267,2.079792,2.546203,0.00899986,4.454124,8.549731,9.999962
150.000,250.000,-60.000,10,2.811021,2.501251,-0.309770,2.414706,2.100237,2.295640,0.00899976,4.357746,8.549524,9.999933
200.000,250.000,-60.000,10,2.810120,2.500715,-0.309404,2.413510,2.099547,2.272470,0.00899964,4.348494,8.549291,9.999900
250.000,250.000,-60.000,10,2.817911,2.482462,-0.335449,2.423903,2.078358,2.480902,0.00899955,4.428109,8.549113,9.999875
300.000,250.000,-60.000,10,2.833010,2.406989,-0.426021,2.444052,1.992220,2.881973,0.00900278,4.582445,8.554559,10.000020
350.000,250.000,-60.000,10,2.862369,2.427449,-0.434920,2.487995,2.026661,3.152396,0.00996298,4.882572,10.170907,10.044842
400.000,250.000,-60.000,10,2.999091,2.470443,-0.528648,2.727937,2.075988,2.000000,0.02149334,6.280214,29.580371,10.582950
450.000,250.000,-60.000,1,1.835521,2.061549,0.226028,1.306117,1.617398,4.643417,0.00911847,-5.614017,13.882710,1.331552
500.000,250.000,-60.000,1,1.770519,1.911246,0.140728,1.171741,1.446796,8.402127,0.00217811,-6.278451,2.199791,0.964354
550.000,250.000,-60.000,2,1.973548,1.903772,-0.069776,1.626137,1.437872,20.449706,0.00700017,-4.203017,6.650269,1.726896
600.000,250.000,-60.000,1,1.762069,1.915452,0.153383,1.129642,1.462105,12.395794,0.00200011,-6.364792,1.900116,0.856279
650.000,250.000,-60.000,2,2.069685,2.005363,-0.064322,1.834322,1.665098,11.989891,0.00700043,-3.220255,6.650512,1.993610
700.000,250.000,-60.000,2,2.075537,2.044840,-0.030697,1.844032,1.742569,11.882629,0.00700104,-3.160409,6.651243,2.000011
750.000,250.000,-60.000,2,2.077789,2.050285,-0.027504,1.847036,1.753126,11.942085,0.00700170,-3.137361,6.652036,2.000058
800.000,250.000,-60.000,2,2.078977,2.051218,-0.027759,1.848617,1.754399,11.973876,0.00700191,-3.125213,6.652281,2.000065
850.000,250.000,-60.000,2,2.079557,2.051341,-0.028216,1.849396,1.754369,11.989084,0.00700146,-3.119297,6.651751,2.000050
900.000,250.000,-60.000,2,2.079819,2.043326,-0.036494,1.849752,1.735831,11.995650,0.00700077,-3.116644,6.650921,2.000026
950.000,250.000,-60.000,2,2.079930,2.000196,-0.079734,1.849904,1.637071,11.998300,0.00700028,-3.115533,6.650332,2.000009
1000.000,250.000,-60.000,1,1.819974,1.934822,0.114848,1.249965,1.487753,7.999355,0.00200007,-5.772865,1.900082,1.000002
1050.000,250.000,-60.000,1,1.819991,1.891578,0.071587,1.249988,1.389070,7.999770,0.00200001,-5.772695,1.900014,1.000000
1100.000,250.000,-60.000,1,1.819997,1.883564,0.063567,1.249996,1.370836,7.999924,0.00200000,-5.772634,1.900002,1.000000
1150.000,250.000,-60.000,1,1.819999,1.891586,0.071586,1.249999,1.387681,7.999977,0.00200000,-5.772613,1.900000,1.000000
1200.000,250.000,-60.000,1,1.820000,1.991339,0.171339,1.250000,1.505470,7.999994,0.00200000,-5.772607,1.900000,1.000000
0.000,300.000,-60.000,1,1.766638,2.006747,0.240109,1.178858,1.546764,6.578115,0.00199985,-6.318133,1.899703,0.999958
50.000,300.000,-60.000,1,1.754954,2.087565,0.332611,1.163289,1.622052,6.268168,0.00199962,-6.437654,1.899257,0.999895
100.000,300.000,-60.000,10,2.875595,2.313124,-0.562472,2.500831,1.881442,4.021626,0.00899920,5.017645,8.548436,9.999779
150.000,300.000,-60.000,10,2.870132,2.396866,-0.473266,2.493575,1.980032,3.880370,0.00899858,4.961584,8.547231,9.999610
200.000,300.000,-60.000,10,2.869553,2.396364,-0.473188,2.492834,1.979421,3.869890,0.00899789,4.955418,8.545878,9.999419
250.000,300.000,-60.000,10,2.873975,2.311741,-0.562234,2.498755,1.879667,3.991641,0.00899735,5.000438,8.544839,9.999272
300.000,300.000,-60.000,1,1.752613,2.082239,0.329626,1.160281,1.610927,6.222665,0.00199783,-6.462426,1.895597,0.999262
350.000,300.000,-60.000,1,1.767576,2.020645,0.253069,1.182016,1.549847,6.427477,0.00235798,-6.309363,2.501940,1.016142
400.000,300.000,-60.000,1,1.869279,2.083173,0.213894,1.362270,1.641916,4.369369,0.01129427,-5.269513,17.544863,1.433312
450.000,300.000,-60.000,1,1.893318,2.021055,0.127737,1.400399,1.596619,4.356490,0.01253272,-5.023531,19.629770,1.490994
500.000,300.000,-60.000,2,2.054959,1.982601,-0.072358,1.810882,1.610081,12.211500,0.00752385,-3.371014,7.531647,1.996373
550.000,300.000,-60.000,2,1.992312,1.973867,-0.018446,1.659496,1.593455,19.804103,0.00700092,-4.011282,6.651459,1.754632
600.000,300.000,-60.000,2,2.016762,1.976368,-0.040394,1.710955,1.597710,17.855105,0.00700013,-3.761283,6.650080,1.817547
650.000,300.000,-60.000,2,2.071742,2.027564,-0.044178,1.835537,1.714316,12.255164,0.00700077,-3.199226,6.650899,1.988535
700.000,300.000,-60.000,2,2.077439,2.048435,-0.029004,1.846548,1.749723,11.935446,0.00700191,-3.140942,6.652276,2.000001
750.000,300.000,-60.000,2,2.078755,2.051159,-0.027596,1.848309,1.754088,11.968702,0.00700313,-3.127441,6.653743,2.000105
800.000,300.000,-60.000,2,2.079439,2.051830,-0.027609,1.849218,1.754955,11.987167,0.00700351,-3.120432,6.654196,2.000119
850.000,300.000,-60.000,2,2.079766,2.051896,-0.027870,1.849662,1.755155,11.995390,0.00700269,-3.117119,6.653221,2.000091
900.000,300.000,-60.000,2,2.079907,2.051492,-0.028415,1.849862,1.754465,11.998373,0.00700142,-3.115727,6.651694,2.000048
950.000,300.000,-60.000,2,2.079964,2.040562,-0.039401,1.849946,1.729594,11.999338,0.00700051,-3.115180,6.650610,2.000017
1000.000,300.000,-60.000,2,2.079986,1.994450,-0.085537,1.849980,1.624750,11.999707,0.00700013,-3.114964,6.650151,2.000004
1050.000,300.000,-60.000,1,1.819995,1.908961,0.088966,1.249993,1.439862,7.999881,0.00200002,-5.772654,1.900025,1.000001
1100.000,300.000,-60.000,1,1.819998,1.883203,0.063205,1.249998,1.381147,7.999958,0.00200000,-5.772621,1.900003,1.000000
1150.000,300.000,-60.000,1,1.820000,1.880318,0.060318,1.249999,1.375093,7.999987,0.00200000,-5.772610,1.900000,1.000000
1200.000,300.000,-60.000,1,1.820000,1.902254,0.082255,1.250000,1.406616,7.999996,0.00200000,-5.772606,1.900000,1.000000
0.000,350.000,-60.000,2,2.063421,1.957341,-0.106081,1.827927,1.549897,11.562822,0.00699931,-3.284538,6.648661,1.999811
50.000,350.000,-60.000,1,1.799709,1.923677,0.123968,1.223024,1.453248,7.471218,0.00199828,-5.980623,1.896651,0.999528
100.000,350.000,-60.000,1,1.796636,1.985550,0.188914,1.219014,1.501100,7.402863,0.00199639,-6.012699,1.892953,0.999006
150.000,350.000,-60.000,1,1.794686,2.003742,0.209056,1.216542,1.519796,7.370806,0.00199360,-6.033605,1.887528,0.998241
200.000,350.000,-60.000,1,1.794216,2.002944,0.208728,1.216058,1.518932,7.380663,0.00199048,-6.039508,1.881433,0.997382
250.000,350.000,-60.000,1,1.795361,1.980770,0.185409,1.217694,1.492662,7.428407,0.00198808,-6.028644,1.876750,0.996721
300.000,350.000,-60.000,1,1.797974,1.896310,0.098336,1.221208,1.393627,7.502592,0.00198754,-6.002153,1.875678,0.996551
350.000,350.000,-60.000,1,1.802783,1.888954,0.086171,1.228133,1.392523,7.558785,0.00210480,-5.952495,2.073451,1.002350
400.000,350.000,-60.000,1,1.865169,1.963417,0.098249,1.340335,1.500433,6.092716,0.00793772,-5.313781,11.892956,1.275201
450.000,350.000,-60.000,1,1.943592,2.095961,0.152369,1.481991,1.675197,4.191377,0.01539435,-4.511038,24.445775,1.623768
500.000,350.000,-60.000,2,2.081156,2.042119,-0.039037,1.853224,1.707919,12.042319,0.00832400,-3.103966,8.878002,2.044239
550.000,350.000,-60.000,2,2.012582,1.999166,-0.013415,1.697192,1.645641,18.887999,0.00700460,-3.804415,6.657404,1.789933
600.000,350.000,-60.000,2,2.011136,1.995779,-0.015358,1.692010,1.638254,19.286599,0.00699979,-3.818917,6.649410,1.779249
650.000,350.000,-60.000,2,2.072616,2.031837,-0.040779,1.834266,1.722189,12.615765,0.00700071,-3.190322,6.650738,1.980366
700.000,350.000,-60.000,2,2.079181,2.049041,-0.030140,1.848845,1.750417,11.985751,0.00700199,-3.123141,6.652349,1.999910
750.000,350.000,-60.000,2,2.079639,2.051713,-0.027926,1.849487,1.754885,11.992441,0.00700330,-3.118398,6.653944,2.000110
800.000,350.000,-60.000,2,2.079854,2.052151,-0.027704,1.849770,1.755344,11.998375,0.00700371,-3.116178,6.654433,2.000125
850.000,350.000,-60.000,2,2.079949,2.052077,-0.027872,1.849905,1.755405,12.000370,0.00700285,-3.115241,6.653404,2.000096
900.000,350.000,-60.000,2,2.079983,2.051713,-0.028270,1.849962,1.755223,12.000441,0.00700150,-3.114950,6.651790,2.000051
950.000,350.000,-60.000,2,2.079993,2.048317,-0.031676,1.849985,1.748394,12.000135,0.00700054,-3.114880,6.650645,2.000018
1000.000,350.000,-60.000,2,2.079997,2.011921,-0.068075,1.849994,1.675411,11.999993,0.00700013,-3.114855,6.650159,2.000005
1050.000,350.000,-60.000,1,1.819999,1.914029,0.094031,1.249998,1.452580,7.999977,0.00200002,-5.772618,1.900027,1.000001
1100.000,350.000,-60.000,1,1.820000,1.883166,0.063166,1.249999,1.381754,7.999989,0.00200000,-5.772609,1.900003,1.000000
1150.000,350.000,-60.000,1,1.820000,1.882866,0.062866,1.250000,1.381175,7.999996,0.00200000,-5.772606,1.900000,1.000000
1200.000,350.000,-60.000,1,1.820000,1.903498,0.083498,1.250000,1.430537,7.999999,0.00200000,-5.772605,1.900000,1.000000
0.000,400.000,-60.000,2,2.077004,1.971482,-0.105522,1.846115,1.586893,11.937284,0.00699760,-3.146289,6.645328,1.999341
50.000,400.000,-60.000,1,1.816042,1.905816,0.089774,1.244997,1.439206,7.937408,0.00199401,-5.815163,1.888312,0.998352
100.000,400.000,-60.000,1,1.814899,1.887526,0.072628,1.243776,1.387046,7.954357,0.00198739,-5.829166,1.875405,0.996531
150.000,400.000,-60.000,1,1.813649,1.883024,0.069376,1.242555,1.379001,7.990614,0.00197768,-5.845344,1.856469,0.993861
200.000,400.000,-60.000,1,1.812531,1.881014,0.068483,1.241565,1.377048,8.039007,0.00196677,-5.860584,1.835194,0.990861
250.000,400.000,-60.000,1,1.811924,1.879474,0.067550,1.241140,1.375532,8.082893,0.00195838,-5.869723,1.818849,0.988556
300.000,400.000,-60.000,1,1.812149,1.868708,0.056558,1.241542,1.363168,8.104778,0.00195618,-5.868197,1.814549,0.987947
350.000,400.000,-60.000,1,1.813555,1.877740,0.064185,1.243347,1.378488,8.089349,0.00199322,-5.852077,1.878229,0.990817
400.000,400.000,-60.000,1,1.847552,1.941536,0.093983,1.304410,1.471338,7.198461,0.00524043,-5.501086,7.347003,1.144612
450.000,400.000,-60.000,1,1.963051,2.123275,0.160224,1.514813,1.705670,4.132074,0.01663414,-4.316658,26.529304,1.678738
500.000,400.000,-60.000,2,2.103837,2.063833,-0.040004,1.893717,1.746297,11.569109,0.00987565,-2.874505,11.488119,2.122247
550.000,400.000,-60.000,2,2.027721,2.009664,-0.018058,1.729236,1.666846,17.701696,0.00702075,-3.650713,6.683785,1.828741
600.000,400.000,-60.000,2,2.003136,1.996255,-0.006880,1.671316,1.637555,20.469852,0.00699858,-3.901101,6.647108,1.745341
650.000,400.000,-60.000,2,2.070122,2.029171,-0.040951,1.827262,1.715525,13.061045,0.00700002,-3.215956,6.649649,1.967931
700.000,400.000,-60.000,2,2.079766,2.045877,-0.033889,1.849580,1.753415,12.009487,0.00700110,-3.117222,6.651216,1.999666
750.000,400.000,-60.000,2,2.079953,2.051468,-0.028485,1.849918,1.755391,12.000173,0.00700198,-3.115247,6.652348,2.000060
800.000,400.000,-60.000,2,2.079993,2.051940,-0.028053,1.849969,1.755489,12.001209,0.00700225,-3.114819,6.652683,2.000075
850.000,400.000,-60.000,2,2.080005,2.051852,-0.028153,1.849990,1.755469,12.001184,0.00700173,-3.114713,6.652066,2.000058
900.000,400.000,-60.000,2,2.080004,2.051426,-0.028578,1.849997,1.755645,12.000662,0.00700091,-3.114751,6.651087,2.000031
950.000,400.000,-60.000,2,2.080001,2.045599,-0.034402,1.849999,1.752938,12.000235,0.00700033,-3.114801,6.650392,2.000011
1000.000,400.000,-60.000,2,2.080000,2.014329,-0.065671,1.849999,1.681867,12.000051,0.00700008,-3.114823,6.650097,2.000003
1050.000,400.000,-60.000,1,1.820000,1.914068,0.094068,1.250000,1.452941,8.000005,0.00200001,-5.772605,1.900016,1.000000
1100.000,400.000,-60.000,1,1.820000,1.883177,0.063177,1.250000,1.381844,7.999999,0.00200000,-5.772605,1.900002,1.000000
1150.000,400.000,-60.000,1,1.820000,1.883060,0.063060,1.250000,1.381570,7.999999,0.00200000,-5.772605,1.900000,1.000000
1200.000,400.000,-60.000,1,1.820000,1.910256,0.090256,1.250000,1.444538,8.000000,0.00200000,-5.772605,1.900000,1.000000
0.000,450.000,-60.000,2,2.079104,1.955767,-0.123337,1.849102,1.549527,12.022541,0.00699352,-3.126256,6.637364,1.998218
50.000,450.000,-60.000,1,1.818076,1.901985,0.083908,1.248178,1.429702,8.064882,0.00198379,-5.797941,1.868389,0.995542
100.000,450.000,-60.000,1,1.816243,1.876152,0.059909,1.246554,1.374705,8.144277,0.00196589,-5.822947,1.833484,0.990620
150.000,450.000,-60.000,1,1.813592,1.869062,0.055471,1.244223,1.364335,8.261788,0.00193963,-5.859241,1.782273,0.983397
200.000,450.000,-60.000,1,1.810639,1.864424,0.053786,1.241638,1.360014,8.394502,0.00191012,-5.899755,1.724736,0.975283
250.000,450.000,-60.000,1,1.808393,1.861196,0.052803,1.239682,1.357101,8.497067,0.00188745,-5.930649,1.680531,0.969049
300.000,450.000,-60.000,1,1.807833,1.860569,0.052735,1.239211,1.356762,8.525121,0.00188146,-5.938465,1.668842,0.967401
350.000,450.000,-60.000,1,1.809314,1.867482,0.058167,1.240604,1.367383,8.463650,0.00190260,-5.918593,1.708029,0.971474
400.000,450.000,-60.000,1,1.827425,1.922804,0.095379,1.271213,1.446430,7.934700,0.00346704,-5.724101,4.348652,1.050592
