x,y,z,density_true,density_inverted,density_residual,resistivity_log10_true,resistivity_log10_inverted,chargeability_mrad,magnetic_susceptibility,gravity_proxy_mgal,magnetic_proxy_nt
850.000000,150.000000,-300.000000,0.000272,-0.011708,-0.011980,2.149772,2.111932,8.004173,0.002046,0.003441,0.216483
850.000000,150.000000,-250.000000,0.002687,-0.010413,-0.013100,2.147797,2.109957,8.031488,0.002396,0.036046,0.253554
850.000000,150.000000,-200.000000,0.011682,-0.003773,-0.015455,2.140440,2.102600,8.133432,0.003702,0.166190,0.391844
850.000000,150.000000,-150.000000,0.025114,0.006455,-0.018658,2.129451,2.091611,8.285780,0.005655,0.378917,0.598450
850.000000,150.000000,-100.000000,0.026927,0.007134,-0.019793,2.127968,2.090128,8.306179,0.005917,0.430894,0.626263
850.000000,150.000000,-50.000000,0.014414,-0.003955,-0.018369,2.138207,2.100366,8.163867,0.004097,0.244630,0.433583
850.000000,150.000000,0.000000,0.003853,-0.013496,-0.017348,2.146848,2.109008,8.043801,0.002560,0.069346,0.270981
850.000000,200.000000,-500.000000,-0.000058,-0.006353,-0.006295,2.150041,2.106462,8.000583,0.001999,-0.000579,0.211564
850.000000,200.000000,-450.000000,-0.000114,-0.006761,-0.006647,2.150080,2.106501,8.001158,0.001998,-0.001211,0.211467
850.000000,200.000000,-400.000000,-0.000182,-0.007201,-0.007019,2.150127,2.106549,8.001889,0.001997,-0.002045,0.211367
850.000000,200.000000,-350.000000,-0.000206,-0.007625,-0.007419,2.150140,2.106562,8.002852,0.002001,-0.002451,0.211752
850.000000,200.000000,-300.000000,0.000287,-0.007647,-0.007934,2.149736,2.106158,8.008804,0.002074,0.003631,0.219507
850.000000,200.000000,-250.000000,0.004392,-0.004736,-0.009128,2.146382,2.102803,8.054736,0.002666,0.058918,0.282199
850.000000,200.000000,-200.000000,0.019638,0.007265,-0.012372,2.133917,2.090338,8.226570,0.004875,0.279366,0.515978
850.000000,200.000000,-150.000000,0.042381,0.025374,-0.017007,2.115316,2.071737,8.483573,0.008175,0.639448,0.865207
850.000000,200.000000,-100.000000,0.045478,0.027378,-0.018099,2.112787,2.069208,8.517714,0.008620,0.727743,0.912263
850.000000,200.000000,-50.000000,0.024348,0.009530,-0.014818,2.130077,2.086498,8.277035,0.005543,0.413232,0.586675
850.000000,200.000000,0.000000,0.006507,-0.005660,-0.012168,2.144675,2.101097,8.074055,0.002947,0.117132,0.311899
850.000000,250.000000,-500.000000,-0.000254,-0.002790,-0.002536,2.150178,2.102598,8.002543,0.001996,-0.002537,0.211219
850.000000,250.000000,-450.000000,-0.000501,-0.003151,-0.002650,2.150351,2.102771,8.005038,0.001992,-0.005315,0.210786
850.000000,250.000000,-400.000000,-0.000804,-0.003568,-0.002765,2.150563,2.102982,8.008144,0.001987,-0.009035,0.210280
850.000000,250.000000,-350.000000,-0.001010,-0.003913,-0.002903,2.150703,2.103123,8.011143,0.001989,-0.012044,0.210451
850.000000,250.000000,-300.000000,-0.000445,-0.003626,-0.003181,2.150234,2.102654,8.019045,0.002079,-0.005629,0.220004
850.000000,250.000000,-250.000000,0.004760,0.000457,-0.004303,2.145994,2.098414,8.074996,0.002816,0.063853,0.298017
850.000000,250.000000,-200.000000,0.023889,0.015928,-0.007961,2.130378,2.082798,8.286209,0.005561,0.339841,0.588541
850.000000,250.000000,-150.000000,0.052325,0.039003,-0.013322,2.107145,2.059565,8.603071,0.009660,0.789487,1.022351
850.000000,250.000000,-100.000000,0.056317,0.042062,-0.014255,2.103903,2.056322,8.643914,0.010214,0.901194,1.081007
850.000000,250.000000,-50.000000,0.030172,0.020446,-0.009726,2.125307,2.077727,8.344356,0.006397,0.512065,0.677033
850.000000,250.000000,0.000000,0.008062,0.002116,-0.005946,2.143402,2.095822,8.092071,0.003175,0.145111,0.336047
850.000000,300.000000,-500.000000,-0.000934,0.000551,0.001484,2.150654,2.100969,8.009344,0.001984,-0.009333,0.210020
850.000000,300.000000,-450.000000,-0.001846,-0.000162,0.001684,2.151292,2.101607,8.018491,0.001969,-0.019566,0.208417
850.000000,300.000000,-400.000000,-0.002965,-0.001050,0.001915,2.152076,2.102391,8.029793,0.001951,-0.033336,0.206474
850.000000,300.000000,-350.000000,-0.003839,-0.001722,0.002117,2.152684,2.102999,8.039456,0.001941,-0.045775,0.205434
850.000000,300.000000,-300.000000,-0.003507,-0.001369,0.002138,2.152384,2.102700,8.048595,0.002021,-0.044348,0.213840
850.000000,300.000000,-250.000000,0.001661,0.002984,0.001323,2.148224,2.098539,8.095467,0.002700,0.022275,0.285717
850.000000,300.000000,-200.000000,0.019895,0.018056,-0.001838,2.133431,2.083746,8.280039,0.005215,0.283023,0.551956
850.000000,300.000000,-150.000000,0.046623,0.040085,-0.006538,2.111688,2.062003,8.560733,0.008965,0.703454,0.948810
850.000000,300.000000,-100.000000,0.050837,0.043684,-0.007154,2.108329,2.058645,8.592103,0.009480,0.813504,1.003272
850.000000,300.000000,-50.000000,0.027314,0.024578,-0.002736,2.127623,2.077938,8.315849,0.006005,0.463573,0.635555
850.000000,300.000000,0.000000,0.007291,0.008331,0.001041,2.144026,2.094342,8.084528,0.003070,0.131230,0.324948
850.000000,350.000000,-500.000000,-0.002887,0.002683,0.005570,2.152021,2.102212,8.028875,0.001952,-0.028853,0.206576
850.000000,350.000000,-450.000000,-0.005707,0.000535,0.006242,2.153995,2.104187,8.057116,0.001905,-0.060502,0.201608
850.000000,350.000000,-400.000000,-0.009175,-0.002157,0.007018,2.156423,2.106615,8.091922,0.001847,-0.103160,0.195521
850.000000,350.000000,-350.000000,-0.011972,-0.004251,0.007721,2.158378,2.108570,8.120629,0.001804,-0.142762,0.190947
850.000000,350.000000,-300.000000,-0.012345,-0.004242,0.008103,2.158595,2.108787,8.132873,0.001848,-0.156125,0.195559
850.000000,350.000000,-250.000000,-0.007532,0.000151,0.007683,2.154862,2.105054,8.150867,0.002325,-0.101024,0.246096
850.000000,350.000000,-200.000000,0.007242,0.012789,0.005546,2.143162,2.093354,8.248788,0.004052,0.103030,0.428871
850.000000,350.000000,-150.000000,0.027739,0.030133,0.002393,2.126783,2.076975,8.410561,0.006606,0.418527,0.699127
850.000000,350.000000,-100.000000,0.032419,0.034512,0.002094,2.123234,2.073425,8.412799,0.006981,0.518768,0.738833
850.000000,350.000000,-50.000000,0.017675,0.022973,0.005298,2.135447,2.085639,8.217670,0.004671,0.299974,0.494395
850.000000,350.000000,0.000000,0.004692,0.012865,0.008172,2.146132,2.096324,8.058503,0.002714,0.084465,0.287180
850.000000,400.000000,-500.000000,-0.007501,0.002112,0.009613,2.155251,2.107304,8.075018,0.001875,-0.074974,0.198437
850.000000,400.000000,-450.000000,-0.014831,-0.003749,0.011082,2.160382,2.112436,8.148364,0.001753,-0.157230,0.185515
850.000000,400.000000,-400.000000,-0.023850,-0.011045,0.012805,2.166695,2.118749,8.238683,0.001603,-0.268157,0.169635
850.000000,400.000000,-350.000000,-0.031179,-0.016847,0.014332,2.171825,2.123879,8.312495,0.001483,-0.371801,0.156914
850.000000,400.000000,-300.000000,-0.032972,-0.017827,0.015144,2.173058,2.125112,8.334841,0.001478,-0.416996,0.156389
850.000000,400.000000,-250.000000,-0.026973,-0.012086,0.014886,2.168681,2.120734,8.307562,0.001773,-0.361794,0.187683
850.000000,400.000000,-200.000000,-0.012808,0.000565,0.013373,2.158097,2.110151,8.286726,0.002738,-0.182202,0.289731
850.000000,400.000000,-150.000000,0.004274,0.015646,0.011372,2.145141,2.097195,8.296063,0.004110,0.064491,0.434937
850.000000,400.000000,-100.000000,0.011582,0.022650,0.011068,2.139890,2.091944,8.246858,0.004377,0.185337,0.463246
850.000000,400.000000,-50.000000,0.007041,0.019863,0.012822,2.144000,2.096053,8.123652,0.003286,0.119494,0.347798
850.000000,400.000000,0.000000,0.001799,0.016453,0.014654,2.148454,2.100508,8.033885,0.002342,0.032383,0.247907
850.000000,450.000000,-500.000000,-0.016384,-0.002819,0.013565,2.161469,2.117296,8.163846,0.001727,-0.163763,0.182769
850.000000,450.000000,-450.000000,-0.032397,-0.016047,0.016350,2.172678,2.128505,8.324019,0.001460,-0.343445,0.154531
850.000000,450.000000,-400.000000,-0.052102,-0.032437,0.019665,2.186472,2.142299,8.521195,0.001132,-0.585804,0.119799
850.000000,450.000000,-350.000000,-0.068143,-0.045613,0.022531,2.197701,2.153528,8.681973,0.000866,-0.812586,0.091612
850.000000,450.000000,-300.000000,-0.072419,-0.048553,0.023866,2.200686,2.156514,8.726586,0.000804,-0.915892,0.085073
850.000000,450.000000,-250.000000,-0.062093,-0.038817,0.023276,2.193394,2.149222,8.635361,0.001047,-0.832880,0.110808
850.000000,450.000000,-200.000000,-0.041462,-0.020178,0.021284,2.178712,2.134539,8.472706,0.001654,-0.589845,0.175033
850.000000,450.000000,-150.000000,-0.019538,-0.000418,0.019120,2.163003,2.118831,8.318330,0.002412,-0.294787,0.255226
850.000000,450.000000,-100.000000,-0.005631,0.012573,0.018204,2.153219,2.109046,8.187612,0.002696,-0.090100,0.285274
850.000000,450.000000,-50.000000,-0.001173,0.017588,0.018761,2.150434,2.106262,8.081947,0.002403,-0.019907,0.254300
850.000000,450.000000,0.000000,-0.000495,0.019364,0.019858,2.150243,2.106070,8.023722,0.002105,-0.008905,0.222743
850.000000,500.000000,-500.000000,-0.030082,-0.012796,0.017286,2.171058,2.132419,8.300831,0.001499,-0.300687,0.158606
850.000000,500.000000,-450.000000,-0.059486,-0.037520,0.021965,2.191640,2.153002,8.594899,0.001009,-0.630615,0.106748
850.000000,500.000000,-400.000000,-0.095670,-0.068079,0.027592,2.216970,2.178331,8.956855,0.000406,-1.075663,0.042944
850.000000,500.000000,-350.000000,-0.125140,-0.092771,0.032369,2.237599,2.198961,9.251820,-0.000085,-1.492256,-0.008977
850.000000,500.000000,-300.000000,-0.133112,-0.098784,0.034328,2.243178,2.204540,9.332277,-0.000215,-1.683487,-0.022725
850.000000,500.000000,-250.000000,-0.115025,-0.082168,0.032857,2.230500,2.191862,9.154806,0.000106,-1.542875,0.011214
850.000000,500.000000,-200.000000,-0.080353,-0.051144,0.029209,2.206166,2.167528,8.819690,0.000754,-1.143112,0.079758
850.000000,500.000000,-150.000000,-0.044879,-0.019381,0.025498,2.181238,2.142600,8.481969,0.001449,-0.677133,0.153308
850.000000,500.000000,-100.000000,-0.019974,0.003316,0.023290,2.163791,2.125152,8.234880,0.001877,-0.319622,0.198653
850.000000,500.000000,-50.000000,-0.007309,0.015511,0.022820,2.155014,2.116376,8.091841,0.001990,-0.124043,0.210655
850.000000,500.000000,0.000000,-0.002286,0.021145,0.023431,2.151573,2.112935,8.027883,0.001992,-0.041156,0.210810
850.000000,550.000000,-500.000000,-0.046431,-0.026088,0.020343,2.182502,2.150938,8.464316,0.001226,-0.464101,0.129768
850.000000,550.000000,-450.000000,-0.091815,-0.064612,0.027203,2.214271,2.182707,8.918183,0.000470,-0.973343,0.049721
850.000000,550.000000,-400.000000,-0.147668,-0.112163,0.035505,2.253368,2.221805,9.476796,-0.000461,-1.660295,-0.048781
850.000000,550.000000,-350.000000,-0.193163,-0.150688,0.042475,2.285214,2.253651,9.931929,-0.001219,-2.303394,-0.128990
850.000000,550.000000,-300.000000,-0.205501,-0.160426,0.045075,2.293852,2.262288,10.055664,-0.001424,-2.599001,-0.150654
850.000000,550.000000,-250.000000,-0.177789,-0.135400,0.042389,2.274450,2.242887,9.779375,-0.000958,-2.384753,-0.101343
850.000000,550.000000,-200.000000,-0.125006,-0.088592,0.036414,2.237489,2.205926,9.253821,-0.000064,-1.778341,-0.006797
850.000000,550.000000,-150.000000,-0.071336,-0.040958,0.030378,2.199901,2.168338,8.720289,0.000850,-1.076315,0.089980
850.000000,550.000000,-100.000000,-0.033032,-0.006570,0.026462,2.173086,2.141522,8.337423,0.001491,-0.528579,0.157780
850.000000,550.000000,-50.000000,-0.012458,0.012528,0.024987,2.158701,2.127138,8.128343,0.001814,-0.211440,0.192026
850.000000,550.000000,0.000000,-0.003844,0.021333,0.025177,2.152686,2.121122,8.039450,0.001942,-0.069192,0.205510
850.000000,600.000000,-500.000000,-0.060243,-0.038266,0.021977,2.192170,2.168940,8.602434,0.000996,-0.602159,0.105405
850.000000,600.000000,-450.000000,-0.119128,-0.088503,0.030625,2.233390,2.210160,9.191303,0.000015,-1.262892,0.001542
850.000000,600.000000,-400.000000,-0.191598,-0.150468,0.041130,2.284119,2.260888,9.916055,-0.001193,-2.154215,-0.126275
850.000000,600.000000,-350.000000,-0.250630,-0.200739,0.049892,2.325441,2.302211,10.506503,-0.002177,-2.988674,-0.230377
850.000000,600.000000,-300.000000,-0.266650,-0.213681,0.052969,2.336655,2.313425,10.666892,-0.002443,-3.372353,-0.258591
850.000000,600.000000,-250.000000,-0.230732,-0.181557,0.049175,2.311513,2.288283,10.307955,-0.001844,-3.094896,-0.195151
850.000000,600.000000,-200.000000,-0.162369,-0.121258,0.041111,2.263657,2.240427,9.624671,-0.000703,-2.309880,-0.074359
850.000000,600.000000,-150.000000,-0.092911,-0.059951,0.032960,2.215034,2.191804,8.930439,0.000458,-1.401850,0.048438
850.000000,600.000000,-100.000000,-0.043231,-0.015720,0.027511,2.180257,2.157027,8.433512,0.001286,-0.691791,0.136073
850.000000,600.000000,-50.000000,-0.016363,0.008809,0.025172,2.161452,2.138221,8.164246,0.001731,-0.277712,0.183152
850.000000,600.000000,0.000000,-0.005041,0.019936,0.024976,2.153528,2.130298,8.050574,0.001917,-0.090733,0.202868
850.000000,650.000000,-500.000000,-0.065706,-0.044277,0.021429,2.195994,2.182024,8.657064,0.000905,-0.656767,0.095768
850.000000,650.000000,-450.000000,-0.129932,-0.099216,0.030716,2.240952,2.226981,9.299329,-0.000166,-1.377421,-0.017516
850.000000,650.000000,-400.000000,-0.208974,-0.166954,0.042020,2.296282,2.282311,10.089788,-0.001483,-2.349585,-0.156931
850.000000,650.000000,-350.000000,-0.273362,-0.221948,0.051414,2.341354,2.327383,10.733741,-0.002556,-3.259746,-0.270490
850.000000,650.000000,-300.000000,-0.290838,-0.236239,0.054599,2.353587,2.339617,10.908613,-0.002847,-3.678271,-0.301294
850.000000,650.000000,-250.000000,-0.251670,-0.201389,0.050281,2.326170,2.312199,10.517032,-0.002194,-3.375752,-0.232182
850.000000,650.000000,-200.000000,-0.177124,-0.135827,0.041296,2.273987,2.260016,9.771610,-0.000951,-2.519775,-0.100668
850.000000,650.000000,-150.000000,-0.101387,-0.069179,0.032208,2.220971,2.207000,9.014212,0.000311,-1.529724,0.032940
850.000000,650.000000,-100.000000,-0.047200,-0.021150,0.026051,2.183040,2.169069,8.472245,0.001214,-0.755310,0.128501
850.000000,650.000000,-50.000000,-0.017873,0.005396,0.023269,2.162511,2.148540,8.178839,0.001703,-0.303332,0.180186
850.000000,650.000000,0.000000,-0.005505,0.017308,0.022813,2.153853,2.139883,8.055079,0.001908,-0.099086,0.201969
850.000000,700.000000,-500.000000,-0.060243,-0.041791,0.018452,2.192170,2.188016,8.602432,0.000996,-0.602161,0.105404
850.000000,700.000000,-450.000000,-0.119129,-0.092230,0.026899,2.233390,2.229236,9.191294,0.000015,-1.262898,0.001538
850.000000,700.000000,-400.000000,-0.191600,-0.154409,0.037191,2.284120,2.279965,9.916022,-0.001193,-2.154238,-0.126289
850.000000,700.000000,-350.000000,-0.250635,-0.204908,0.045728,2.325445,2.321290,10.506416,-0.002177,-2.988737,-0.230413
850.000000,700.000000,-300.000000,-0.266660,-0.218092,0.048568,2.336662,2.332508,10.666721,-0.002444,-3.372486,-0.258668
850.000000,700.000000,-250.000000,-0.230750,-0.186227,0.044523,2.311526,2.307371,10.307671,-0.001846,-3.095146,-0.195318
850.000000,700.000000,-200.000000,-0.162403,-0.126207,0.036196,2.263683,2.259528,9.624209,-0.000706,-2.310365,-0.074759
850.000000,700.000000,-150.000000,-0.092964,-0.065196,0.027768,2.215075,2.210921,8.929782,0.000451,-1.402648,0.047717
850.000000,700.000000,-100.000000,-0.043282,-0.021260,0.022022,2.180298,2.176143,8.432901,0.001279,-0.692607,0.135340
850.000000,700.000000,-50.000000,-0.016390,0.002975,0.019365,2.161473,2.157318,8.163931,0.001727,-0.278162,0.182765
850.000000,700.000000,0.000000,-0.005048,0.013786,0.018834,2.153534,2.149379,8.050489,0.001916,-0.090862,0.202764
850.000000,750.000000,-500.000000,-0.046431,-0.032867,0.013564,2.182502,2.188329,8.464313,0.001226,-0.464104,0.129767
850.000000,750.000000,-450.000000,-0.091816,-0.071780,0.020036,2.214271,2.220099,8.918165,0.000470,-0.973355,0.049713
850.000000,750.000000,-400.000000,-0.147672,-0.119743,0.027929,2.253370,2.259198,9.476731,-0.000461,-1.660340,-0.048808
850.000000,750.000000,-350.000000,-0.193173,-0.158706,0.034467,2.285221,2.291049,9.931759,-0.001219,-2.303519,-0.129063
850.000000,750.000000,-300.000000,-0.205524,-0.168913,0.036611,2.293867,2.299695,10.055300,-0.001425,-2.599295,-0.150845
850.000000,750.000000,-250.000000,-0.177848,-0.144401,0.033447,2.274494,2.280321,9.778560,-0.000964,-2.385550,-0.102023
850.000000,750.000000,-200.000000,-0.125171,-0.098192,0.026979,2.237620,2.243448,9.251793,-0.000086,-1.780699,-0.009106
850.000000,750.000000,-150.000000,-0.071652,-0.051221,0.020431,2.200157,2.205984,8.716583,0.000806,-1.081090,0.085292
850.000000,750.000000,-100.000000,-0.033360,-0.017413,0.015947,2.173352,2.179179,8.333633,0.001444,-0.533831,0.152830
850.000000,750.000000,-50.000000,-0.012633,0.001208,0.013840,2.158843,2.164670,8.126339,0.001789,-0.214396,0.189386
850.000000,750.000000,0.000000,-0.003891,0.009478,0.013369,2.152724,2.158551,8.038911,0.001935,-0.070033,0.204804
850.000000,800.000000,-500.000000,-0.030083,-0.022311,0.007772,2.171058,2.186635,8.300825,0.001499,-0.300690,0.158604
850.000000,800.000000,-450.000000,-0.059487,-0.047580,0.011907,2.191641,2.207218,8.594873,0.001009,-0.630631,0.106738
850.000000,800.000000,-400.000000,-0.095676,-0.078716,0.016960,2.216973,2.232550,8.956764,0.000405,-1.075726,0.042906
850.000000,800.000000,-350.000000,-0.125156,-0.104026,0.021130,2.237609,2.253186,9.251571,-0.000086,-1.492440,-0.009092
850.000000,800.000000,-300.000000,-0.133159,-0.110707,0.022451,2.243211,2.258788,9.331608,-0.000219,-1.684075,-0.023206
850.000000,800.000000,-250.000000,-0.115228,-0.094899,0.020329,2.230659,2.246236,9.152307,0.000080,-1.545593,0.008424
850.000000,800.000000,-200.000000,-0.081099,-0.065037,0.016062,2.206769,2.222346,8.811017,0.000648,-1.153715,0.068624
850.000000,800.000000,-150.000000,-0.046424,-0.034685,0.011738,2.182497,2.198074,8.464261,0.001226,-0.700441,0.129785
850.000000,800.000000,-100.000000,-0.021614,-0.012867,0.008747,2.165130,2.180707,8.216154,0.001640,-0.345871,0.173544
850.000000,800.000000,-50.000000,-0.008185,-0.000893,0.007292,2.155729,2.171306,8.081852,0.001864,-0.138908,0.197230
850.000000,800.000000,0.000000,-0.002521,0.004370,0.006891,2.151765,2.167342,8.025210,0.001958,-0.045375,0.207220
850.000000,850.000000,-500.000000,-0.016384,-0.014339,0.002045,2.161469,2.186174,8.163840,0.001727,-0.163766,0.182766
850.000000,850.000000,-450.000000,-0.032399,-0.028227,0.004172,2.172679,2.197385,8.323989,0.001460,-0.343464,0.154518
850.000000,850.000000,-400.000000,-0.052109,-0.045317,0.006792,2.186476,2.211182,8.521087,0.001132,-0.585878,0.119753
850.000000,850.000000,-350.000000,-0.068164,-0.059241,0.008924,2.197715,2.222421,8.681648,0.000864,-0.812836,0.091433
850.000000,850.000000,-300.000000,-0.072523,-0.063028,0.009495,2.200766,2.225472,8.725238,0.000791,-0.917209,0.083745
850.000000,850.000000,-250.000000,-0.062757,-0.054574,0.008183,2.193930,2.218636,8.627583,0.000954,-0.841788,0.100972
850.000000,850.000000,-200.000000,-0.044169,-0.038475,0.005694,2.180919,2.205624,8.441705,0.001264,-0.628357,0.133759
850.000000,850.000000,-150.000000,-0.025284,-0.022119,0.003165,2.167699,2.192405,8.252850,0.001579,-0.381487,0.167069
850.000000,850.000000,-100.000000,-0.011772,-0.010420,0.001352,2.158240,2.182946,8.117723,0.001804,-0.188375,0.190903
850.000000,850.000000,-50.000000,-0.004458,-0.004094,0.000364,2.153120,2.177826,8.044579,0.001926,-0.075655,0.203803
850.000000,850.000000,0.000000,-0.001373,-0.001433,-0.000060,2.150961,2.175667,8.013730,0.001977,-0.024713,0.209244
850.000000,900.000000,-500.000000,-0.007501,-0.010530,-0.003029,2.155251,2.188100,8.075011,0.001875,-0.074978,0.198435
850.000000,900.000000,-450.000000,-0.014833,-0.017115,-0.002282,2.160383,2.193233,8.148333,0.001753,-0.157249,0.185502
850.000000,900.000000,-400.000000,-0.023857,-0.025179,-0.001322,2.166700,2.199549,8.238571,0.001602,-0.268235,0.169585
850.000000,900.000000,-350.000000,-0.031208,-0.031807,-0.000599,2.171846,2.204695,8.312081,0.001480,-0.372144,0.156619
850.000000,900.000000,-300.000000,-0.033204,-0.033809,-0.000605,2.173242,2.206092,8.332038,0.001447,-0.419929,0.153099
